segment_id,road_name,road_type,human_segment_id,internal_id,start_lat,start_lon,end_lat,end_lon,length_m,start_km,end_km,road_risk_score,ai_risk_label,ai_risk_probability,prob_low_risk,prob_medium_risk,prob_high_risk,prob_critical_risk,ai_recommended_speed,recommended_safe_speed,road_function_score,infrastructure_score,exposure_score,human_tolerance_limit,operating_speed_score,crash_risk_score,posted_speed_limit,pedestrian_exposure_score,blackspot_flag,crash_count,fatal_crashes,schools_count,lighting_quality,roadside_hazards,intersection_density,speed_compliance_rate,speed_violation_score,hotspot_score,hotspot_category,speed_safety_score,original_safe_speed,misalignment_score,misalignment_category,speed_p85,ptw_share_pct,exposure_tier,urban_rural_flag,lane_count,median_presence,land_use_type,top_ai_factors,congestion_index,congestion_category,congestion_smoothed,operating_speed_mean,minor_crashes,major_crashes,risk_category,final_safe_speed,corridor_base,corridor_seq
4562,Unnamed Road,Urban Road,URB-04562,4562,13.0109,77.522,13.0125,77.5214,217.2,1824.8,1825.017,11.3563,Aligned,0.9697,0.9404,-0.0069,0.0153,0.0035,37.9218,38.6414,78.6663,38.6866,42.2717,50.0159,71.6962,0.0997,60.0,45.9992,No,0.0,-0.0046,0.9504,Good,Low,1.5317,10.0,10.0,25.8087,Moderate Risk,74.0208,38.6288,22.5781,Aligned,41.0855,59.2368,Side Impact Potential,Urban,4.9724,False,Residential,Meets Safe System Standards,0.0053,,False,31.912,0.0026,-0.017,Aligned,38,Unnamed Road,2867
4563,Unnamed Road,Urban Road,URB-04563,4563,13.0215,77.6047,13.0198,77.6074,542.9,1825.2,1825.743,40.6018,Moderate Misalignment,0.8266,0.0912,0.8208,0.091,-0.01,29.1629,30.2079,77.4539,34.1975,42.5749,30.9956,80.568,0.2882,41.2336,41.095,No,0.0,-0.0015,1.9908,Poor,Medium,2.0553,10.0,10.0,31.7111,Moderate Risk,64.0522,31.1652,36.2963,Moderate Misalignment,34.4821,68.433,Significant Pedestrian Interaction,Urban,6.2094,False,Commercial,High Pedestrian Interaction | Poor Infrastructure | Above Human Tolerance Limit,0.1586,Light,False,28.3251,0.0158,-0.0116,Moderate Misalignment,31,Unnamed Road,2868
4564,Unnamed Road,Urban Road,URB-04564,4564,12.8796,77.6134,12.879,77.6166,369.8,1825.6,1825.97,12.2363,Aligned,0.9145,0.9652,0.0775,-0.0027,-0.0024,31.495,30.8777,25.2291,4.4428,18.2072,51.5527,97.3576,0.0,28.6666,5.5962,No,0.0,-0.0041,-0.0198,Poor,High,3.1272,10.0,10.0504,22.55,Safe,68.147,31.5221,22.1604,Aligned,32.1739,50.1333,Side Impact Potential,Peri-Urban,0.921,False,Residential,Poor Infrastructure,0.0071,,False,27.2552,0.004,-0.0157,Aligned,31,Unnamed Road,2869
4565,Unnamed Road,Urban Road,URB-04565,4565,12.9676,77.5926,12.9678,77.5905,243.8,1826.0,1826.244,12.5264,Aligned,0.9387,0.9857,0.0953,0.0203,-0.0013,35.9655,35.3675,86.1979,23.98,30.938,49.3799,49.9827,0.0,37.5099,24.2066,No,0.0,-0.0069,0.0403,Poor,High,2.5149,10.0,10.0,23.8691,Safe,72.9162,35.7499,21.2585,Aligned,38.5107,61.0363,Side Impact Potential,Urban,6.1454,True,Residential,Active Congestion | Poor Infrastructure,0.8203,Severe,False,10.7958,0.0047,-0.0075,Aligned,36,Unnamed Road,2870
4566,Unnamed Road,Urban Road,URB-04566,4566,12.8483,77.6071,12.848,77.608,99.5,1826.4,1826.5,22.5533,Aligned,0.6033,0.5505,0.3716,0.013,0.0121,25.0033,26.4511,57.4081,52.469,43.6182,32.2081,64.7805,0.0,31.4409,48.4878,No,0.0,0.0093,1.0019,Good,Low,2.5238,10.0,10.8533,23.992,Safe,78.0392,24.5403,18.9544,Aligned,24.9014,62.8789,Significant Pedestrian Interaction,Urban,1.7699,True,Commercial,High Pedestrian Interaction | Active Congestion,0.8276,Severe,False,10.1282,-0.004,0.0027,Aligned,25,Unnamed Road,2871
4567,Unnamed Road,Urban Road,URB-04567,4567,12.848,77.608,12.8478,77.6087,76.3,1826.8,1826.876,12.9645,Aligned,0.8663,0.945,0.133,-0.0099,-0.0086,37.4728,36.8374,78.8786,26.5253,25.9828,50.3565,88.6059,0.0,40.5916,18.5092,No,0.0,-0.004,0.0563,Good,Low,1.819,10.0,10.001,21.5592,Safe,75.4681,36.7002,18.9335,Aligned,35.3279,56.8945,Side Impact Potential,Urban,5.8863,False,Industrial,Poor Infrastructure,0.0003,,False,32.6781,0.0056,0.0005,Aligned,36,Unnamed Road,2872
4568,Unnamed Road,Urban Road,URB-04568,4568,12.8497,77.5999,12.8495,77.6009,107.7,1827.2,1827.308,22.3541,Aligned,0.5923,0.5762,0.3357,0.0615,0.0046,61.1037,63.9993,100.0,0.5915,12.7642,81.1303,42.8502,0.0,58.9956,2.7751,No,0.0,-0.0002,0.0333,Poor,Medium,0.2064,10.0,10.0,25.9959,Moderate Risk,61.7122,63.1996,29.8424,Moderate Misalignment,62.4057,44.0351,Separated Traffic,Rural,7.7932,True,Residential,Poor Infrastructure | Above Human Tolerance Limit,-0.0155,,False,53.7706,-0.0047,-0.009,Aligned,60,Unnamed Road,2873
4569,Unnamed Road,Urban Road,URB-04569,4569,12.8495,77.6009,12.8495,77.6012,33.4,1827.6,1827.633,12.9021,Aligned,0.9827,0.9251,0.0448,-0.0067,0.0017,35.3488,36.0043,76.2673,35.3758,45.0373,48.184,70.2064,0.0641,60.0,45.5723,No,0.0,-0.0031,1.0372,Good,High,1.5334,10.0,10.0,26.6013,Moderate Risk,73.6667,37.7302,23.76,Aligned,39.3972,65.9684,Side Impact Potential,Urban,4.8548,False,Residential,Meets Safe System Standards,-0.0046,,False,31.0118,-0.0192,-0.0143,Aligned,36,Unnamed Road,2874
4570,Unnamed Road,Urban Road,URB-04570,4570,12.8518,77.5966,12.8508,77.5984,229.1,1828.0,1828.229,13.9928,Aligned,0.9239,0.9109,0.0775,0.011,-0.0077,34.6117,34.4544,81.3444,45.4808,41.1938,50.1403,67.9195,0.0,51.3039,38.3961,No,0.0,0.004,1.961,Good,Low,2.0951,10.0,10.0,23.6223,Safe,76.7504,34.2918,21.4375,Aligned,37.8188,61.5308,Side Impact Potential,Urban,6.0131,False,Mixed,Meets Safe System Standards,-0.0124,,False,28.6158,0.0012,-0.0064,Aligned,33,Unnamed Road,2875
4571,Unnamed Road,Urban Road,URB-04571,4571,12.8486,77.6055,12.8483,77.6071,185.2,1828.4,1828.585,36.6331,Moderate Misalignment,0.7493,0.2452,0.7442,0.0283,-0.0053,65.5635,64.0505,100.0,19.3547,26.0654,79.4201,93.8402,0.0,58.8649,12.5538,No,0.0,0.0025,-0.0323,Good,Medium,0.3536,10.0,10.0,24.3956,Safe,69.1136,65.1247,24.2137,Aligned,64.5243,60.8525,Separated Traffic,Peri-Urban,6.1409,True,Residential,Poor Infrastructure,0.0093,,False,55.6188,0.0092,0.0012,Moderate Misalignment,64,Unnamed Road,2876
4572,Unnamed Road,Urban Road,URB-04572,4572,12.8494,77.6027,12.8486,77.6055,347.1,1828.8,1829.147,12.7613,Aligned,0.8956,0.9478,0.0652,0.015,-0.0015,73.0777,72.2381,98.9479,1.9857,13.3241,79.4558,70.2332,0.0,59.7432,1.4688,No,0.0,0.0009,-0.0672,Poor,Low,0.2015,10.0,10.0,21.0669,Safe,69.6991,69.1541,18.5751,Aligned,70.9135,44.9578,Separated Traffic,Rural,4.0998,True,Mixed,Poor Infrastructure,0.0031,,False,62.1009,-0.0013,-0.0009,Aligned,71,Unnamed Road,2877
4573,Unnamed Road,Urban Road,URB-04573,4573,12.8505,77.5986,12.8508,77.5984,39.0,1829.2,1829.239,17.9122,Aligned,0.7033,0.7102,0.2601,0.0306,-0.0023,67.5986,69.0866,99.704,8.6324,16.71,78.669,80.0198,0.0448,60.0,8.8775,No,0.0,-0.0007,-0.0118,Poor,Low,0.0583,10.0,10.3021,21.3316,Safe,69.8539,64.1143,17.4557,Aligned,68.0184,40.4632,Separated Traffic,Rural,4.9099,True,Industrial,Poor Infrastructure,-0.0034,,False,55.6254,-0.0133,-0.0018,Aligned,66,Unnamed Road,2878
4574,Unnamed Road,Urban Road,URB-04574,4574,12.8505,77.5986,12.85,77.5991,79.5,1829.6,1829.68,15.6315,Aligned,0.8022,0.8036,0.1799,-0.0217,-0.0037,33.191,33.2827,46.505,58.7867,31.8272,51.0153,98.3639,0.0361,29.3592,26.8011,No,0.0,0.0056,-0.0354,Good,Medium,3.6299,10.0,10.4663,20.0649,Safe,80.1865,34.4751,20.2166,Aligned,30.7285,56.4788,Side Impact Potential,Urban,1.9512,False,Residential,Meets Safe System Standards,0.0036,,False,30.2824,-0.0062,-0.0089,Aligned,34,Unnamed Road,2879
4575,Unnamed Road,Urban Road,URB-04575,4575,12.8498,77.5996,12.8497,77.5999,37.5,1830.0,1830.037,16.1144,Aligned,0.8579,0.8251,0.1524,0.0079,-0.0077,49.8908,48.7176,100.0,4.7587,17.8119,80.9272,66.6975,0.0691,57.7971,9.9434,No,0.0,0.0048,0.0252,Poor,High,0.4319,10.0,10.0,21.1537,Safe,69.3262,46.1222,18.3237,Aligned,49.7113,39.5027,Separated Traffic,Rural,6.0985,True,Industrial,Poor Infrastructure,0.1556,Light,False,39.6999,0.0061,-0.0022,Aligned,48,Unnamed Road,2880
4576,Unnamed Road,Urban Road,URB-04576,4576,12.8498,77.5996,12.8499,77.5994,25.3,1830.4,1830.425,12.9759,Aligned,0.9168,0.9113,0.0604,-0.0078,0.0016,38.0059,40.4367,84.3417,27.001,34.0206,50.3775,42.0703,0.1072,49.3195,26.6624,No,0.0,0.0005,0.08,Good,Medium,1.8369,10.0,10.0,24.1394,Safe,73.0944,37.5889,19.6246,Aligned,39.0108,63.6665,Side Impact Potential,Urban,5.73,False,Commercial,Active Congestion | Poor Infrastructure,0.7296,Severe,False,10.3202,0.0072,-0.007,Aligned,39,Unnamed Road,2881
4577,Unnamed Road,Urban Road,URB-04577,4577,12.8499,77.5994,12.85,77.5991,34.2,1830.8,1830.834,17.6077,Aligned,0.8227,0.8314,0.1626,0.0155,0.0046,36.2672,35.946,83.4259,18.348,24.1807,49.7942,85.035,0.0,41.1465,11.1045,No,0.0,-0.0035,0.0211,Good,Low,1.6672,10.0,10.0,21.106,Safe,72.3415,37.9142,17.4086,Aligned,36.7691,61.7104,Side Impact Potential,Urban,4.2853,True,Residential,Poor Infrastructure,0.0126,,False,32.5603,0.0036,-0.0153,Aligned,36,Unnamed Road,2882
4578,Unnamed Road,Urban Road,URB-04578,4578,12.8505,77.5999,12.8504,77.6009,107.8,1831.2,1831.308,20.2578,Aligned,0.7093,0.7453,0.32,-0.0038,-0.0116,36.2459,33.6917,53.4182,19.4377,24.1877,50.7812,57.5449,0.0263,40.9073,10.099,No,0.0,0.0035,0.0176,Poor,High,2.6146,10.0,10.0,22.2007,Safe,71.9014,34.0175,18.0144,Aligned,36.7183,64.3166,Side Impact Potential,Urban,2.9705,False,Commercial,Active Congestion | Poor Infrastructure,0.6832,Severe,False,11.7753,0.0129,0.0024,Aligned,36,Unnamed Road,2883
4579,Unnamed Road,Urban Road,URB-04579,4579,12.8504,77.6023,12.8504,77.6009,151.6,1831.6,1831.752,13.7334,Aligned,0.9041,0.8974,0.0977,0.0176,-0.0076,41.4269,41.9522,99.4712,0.2397,18.3024,80.2513,61.2802,0.1476,58.7297,8.329,No,0.0,-0.0039,0.0081,Poor,Medium,0.0744,10.0,10.0,22.1482,Safe,68.534,40.5571,19.4445,Aligned,45.0202,39.2378,Separated Traffic,Rural,8.0646,True,Residential,Poor Infrastructure,-0.0082,,False,34.3043,0.0128,0.0155,Aligned,42,Unnamed Road,2884
4580,Unnamed Road,Urban Road,URB-04580,4580,12.8494,77.6027,12.8504,77.6023,145.1,1832.0,1832.145,9.4408,Aligned,0.9774,1.004,-0.0037,0.0034,-0.0002,14.9304,19.0301,26.653,38.8369,32.7835,31.8166,93.1806,0.3752,20.3331,24.7838,No,0.0,0.0019,1.0066,Good,Medium,2.8834,10.0,10.5933,22.0006,Safe,76.6062,16.7373,20.2034,Aligned,15.1985,58.3417,Significant Pedestrian Interaction,Peri-Urban,0.9897,False,Mixed,High Pedestrian Interaction,-0.0212,,False,12.2404,0.0013,0.0074,Aligned,13,Unnamed Road,2885
4581,Unnamed Road,Urban Road,URB-04581,4581,12.8494,77.6022,12.8495,77.6017,56.9,1832.4,1832.457,11.9218,Aligned,0.9552,0.9052,0.0592,0.0173,0.0069,34.2507,33.2526,87.1663,26.1125,28.9453,49.6789,66.1601,0.3365,47.4794,20.0844,No,0.0,0.0008,1.0378,Good,Medium,1.9168,10.0,10.0,22.6463,Safe,72.6101,32.8349,20.2447,Aligned,31.5798,60.5614,Side Impact Potential,Urban,4.9881,True,Residential,Poor Infrastructure,0.014,,False,28.0663,0.0152,0.0084,Aligned,34,Unnamed Road,2886
4582,Unnamed Road,Urban Road,URB-04582,4582,12.8494,77.6027,12.8494,77.6022,53.4,1832.8,1832.853,19.0502,Aligned,0.7246,0.713,0.2982,-0.0087,0.0011,59.2524,58.8653,100.0,0.0,14.1019,80.5654,79.2301,0.325,58.6111,0.5791,No,0.0,0.002,-0.0074,Poor,High,0.3386,10.0,10.6754,21.1684,Safe,69.2987,58.1504,18.9053,Aligned,59.7152,50.2997,Separated Traffic,Peri-Urban,5.1637,True,Mixed,Poor Infrastructure,0.1771,Light,False,43.1117,-0.0021,0.002,Aligned,58,Unnamed Road,2887
4583,Unnamed Road,Urban Road,URB-04583,4583,12.8495,77.6015,12.8495,77.6017,24.2,1833.2,1833.224,38.6239,Moderate Misalignment,0.8708,0.061,0.861,0.0202,0.0014,80.2511,82.1561,99.054,0.0,12.6527,80.0811,80.9121,0.0,60.0,6.1045,No,0.0,0.0044,0.0217,Poor,Medium,0.2548,10.0,30.6342,30.5188,Moderate Risk,54.3327,81.9739,42.784,Moderate Misalignment,106.2163,34.3904,Separated Traffic,Rural,6.771,True,Residential,Poor Infrastructure,-0.0175,,False,91.6693,-0.002,-0.0097,Moderate Misalignment,79,Unnamed Road,2888
4584,Unnamed Road,Urban Road,URB-04584,4584,12.8495,77.6015,12.8495,77.6012,30.0,1833.6,1833.63,38.642,Moderate Misalignment,0.9532,0.0281,0.9623,-0.0011,-0.0069,65.9389,65.1682,81.2678,43.0535,29.7737,68.2619,96.5147,0.0,52.16,20.5999,No,0.0,-0.0004,0.0295,Good,Medium,1.4712,10.0,29.9109,27.1942,Moderate Risk,69.0037,64.2211,34.875,Moderate Misalignment,68.0474,64.8242,Separated Traffic,Urban,3.0847,True,Mixed,Meets Safe System Standards,0.122,Light,False,52.2003,0.0129,0.0047,Moderate Misalignment,66,Unnamed Road,2889
4585,Unnamed Road,Urban Road,URB-04585,4585,13.0034,77.6357,13.0032,77.6355,48.8,1834.0,1834.049,11.8364,Aligned,0.9021,0.8967,0.0752,-0.0007,-0.0083,43.5571,35.2957,50.664,0.0,14.8766,49.4306,97.8513,39.9846,41.166,8.0497,Yes,0.0,1.0039,-0.0077,Poor,High,1.4385,10.0,10.3119,33.5463,Moderate Risk,57.6918,42.6061,22.8485,Aligned,44.0816,40.127,Side Impact Potential,Rural,2.0688,False,Industrial,Poor Infrastructure,0.0151,,False,38.9417,-0.0025,0.0125,Aligned,43,Unnamed Road,2890
4586,Unnamed Road,Urban Road,URB-04586,4586,13.003,77.6351,13.0034,77.6354,48.5,1834.4,1834.449,11.9009,Aligned,0.8717,0.8565,0.0893,0.0144,0.0016,58.4167,56.8189,98.8242,0.0,19.2656,81.9978,69.5162,0.352,60.0,8.6606,No,0.0,-0.003,0.007,Poor,High,0.1226,10.0,10.1813,22.7832,Safe,68.2857,58.2708,17.8391,Aligned,57.4546,44.6396,Separated Traffic,Rural,8.0341,True,Residential,Poor Infrastructure,-0.0088,,False,46.0669,-0.0075,-0.0041,Aligned,56,Unnamed Road,2891
4587,Unnamed Road,Urban Road,URB-04587,4587,13.0034,77.6354,13.0034,77.6357,32.1,1834.8,1834.832,12.0546,Aligned,0.9561,0.9547,0.0641,0.0106,0.013,23.3476,20.8828,57.7778,5.5449,30.5405,48.4481,86.3694,39.7104,31.437,14.9532,Yes,0.0,0.9813,-0.017,Poor,Medium,2.7188,10.0,10.0238,35.4818,Moderate Risk,59.5447,22.5095,22.4053,Aligned,23.2325,67.2367,Side Impact Potential,Urban,4.1058,False,Commercial,Poor Infrastructure,-0.0112,,False,22.7322,0.0037,0.0046,Aligned,24,Unnamed Road,2892
4588,Unnamed Road,Urban Road,URB-04588,4588,13.0034,77.6357,13.0039,77.6363,107.3,1835.2,1835.307,11.2537,Aligned,0.9656,0.9354,0.004,-0.0079,0.0012,25.7921,27.1923,85.3976,19.4675,27.1439,49.8139,73.6073,0.4084,40.3892,17.9382,No,0.0,0.0007,1.0235,Poor,Low,1.993,10.0,10.3737,22.3665,Safe,72.4788,26.1263,19.2145,Aligned,26.4513,54.7573,Side Impact Potential,Urban,3.9414,True,Residential,Poor Infrastructure,0.0003,,False,22.324,0.0115,-0.0137,Aligned,28,Unnamed Road,2893
4589,Unnamed Road,Urban Road,URB-04589,4589,13.0104,77.6482,13.0062,77.6481,475.3,1835.6,1836.075,7.6575,Aligned,0.9946,1.0208,0.0045,-0.0167,0.003,21.9344,20.9113,49.4945,0.6906,16.4947,49.1213,80.5542,0.0,32.0617,6.3204,No,0.0,-0.0062,-0.0027,Poor,High,2.0402,10.0,10.0,21.9473,Safe,67.7515,21.9555,19.4625,Aligned,22.2441,48.4361,Side Impact Potential,Peri-Urban,2.0489,False,Residential,Poor Infrastructure,-0.0096,,False,19.6769,0.005,-0.0071,Aligned,24,Unnamed Road,2894
4590,Unnamed Road,Urban Road,URB-04590,4590,12.9082,77.585,12.9082,77.5857,72.9,1836.0,1836.073,28.5268,Moderate Misalignment,0.5598,0.4202,0.5574,-0.0105,0.0002,51.1655,49.5512,54.2465,0.0752,23.6098,49.5535,93.5115,0.0,40.134,12.8475,No,0.0,0.0074,0.0134,Poor,Low,2.101,10.0,25.6614,28.2497,Moderate Risk,60.5811,49.9739,31.1902,Moderate Misalignment,49.5718,57.731,Side Impact Potential,Peri-Urban,2.8816,False,Commercial,Poor Infrastructure,-0.0168,,False,42.6517,-0.0066,-0.0144,Moderate Misalignment,53,Unnamed Road,2895
4591,Unnamed Road,Urban Road,URB-04591,4591,12.9589,77.525,12.9613,77.5263,309.6,1836.4,1836.71,9.6963,Aligned,0.965,0.9193,0.04,0.0023,0.0051,61.2077,60.9909,99.5023,0.8383,11.4823,78.0686,74.873,0.2008,59.6396,0.1573,No,0.0,-0.0031,0.0058,Poor,High,0.1119,10.0,10.7344,18.9872,Safe,70.4474,62.3565,17.9008,Aligned,59.9208,35.1184,Separated Traffic,Rural,7.8685,True,Commercial,Poor Infrastructure,-0.0103,,False,52.0048,-0.0214,0.002,Aligned,61,Unnamed Road,2896
4592,Unnamed Road,Urban Road,URB-04592,4592,13.0121,77.544,13.0116,77.5441,53.7,1836.8,1836.854,20.5571,Aligned,0.7812,0.8621,0.1125,0.0765,0.0036,56.1281,54.905,100.0,6.4518,25.9931,79.3,83.2043,0.7432,59.5884,14.7402,No,0.0,-0.0012,-0.0328,Poor,Medium,0.5178,10.0,10.3926,24.0708,Safe,69.5576,55.8723,19.6477,Aligned,55.3122,59.2396,Separated Traffic,Peri-Urban,4.9775,True,Industrial,Poor Infrastructure,-0.0119,,False,46.428,-0.0099,-0.0029,Aligned,56,Unnamed Road,2897
4593,Unnamed Road,Urban Road,URB-04593,4593,13.0121,77.544,13.0124,77.5449,100.5,1837.2,1837.301,11.128,Aligned,0.9843,0.9543,0.0459,0.0003,-0.0075,29.9231,26.1007,28.3494,20.5326,18.0813,49.8043,93.3643,0.1127,29.5875,6.4239,No,0.0,-0.0027,0.0468,Poor,Low,1.6441,10.0,10.0,18.7233,Safe,75.3841,29.1907,15.907,Aligned,26.4839,46.2304,Side Impact Potential,Rural,1.1561,False,Residential,Poor Infrastructure,-0.017,,False,28.9562,0.0004,-0.0052,Aligned,32,Unnamed Road,2898
4594,Unnamed Road,Urban Road,URB-04594,4594,13.0124,77.5449,13.0125,77.5452,34.9,1837.6,1837.635,13.0403,Aligned,0.926,0.9347,0.0361,0.0155,-0.003,30.2451,31.6978,51.554,12.8363,27.4161,50.9804,75.6747,0.1231,41.4891,27.3684,No,0.0,-0.0002,1.0005,Poor,Medium,1.1623,10.0,10.0,24.2407,Safe,70.0963,30.9477,20.6448,Aligned,29.1113,40.7923,Side Impact Potential,Rural,3.2219,False,Industrial,Poor Infrastructure,0.2289,Light,False,21.2076,0.0112,-0.0077,Aligned,31,Unnamed Road,2899
4595,Unnamed Road,Urban Road,URB-04595,4595,13.0122,77.5451,13.0124,77.5449,29.4,1838.0,1838.029,37.9833,Moderate Misalignment,0.9299,0.1117,0.9236,-0.0034,0.0015,47.088,46.5501,89.5563,15.2004,26.1353,71.9848,93.9028,0.0,40.4093,13.9149,No,0.0,0.0099,0.0303,Poor,Medium,1.5508,10.0,16.1721,25.5904,Moderate Risk,66.869,47.3155,27.581,Moderate Misalignment,47.5161,57.965,Separated Traffic,Urban,4.842,True,Commercial,Poor Infrastructure,0.1862,Light,False,35.3554,0.0168,0.0033,Moderate Misalignment,49,Unnamed Road,2900
4596,Unnamed Road,Urban Road,URB-04596,4596,13.0122,77.5451,13.0118,77.5451,38.3,1838.4,1838.438,37.2271,Moderate Misalignment,0.9473,0.0263,0.9871,0.0296,0.004,81.3486,77.2782,97.1679,3.3886,21.4021,79.185,10.0,0.0,60.0,14.6995,No,0.0,-0.0001,-0.0055,Good,Medium,0.3371,10.0,10.0,27.4396,Moderate Risk,61.8029,78.1471,32.824,Moderate Misalignment,78.3098,47.9551,Separated Traffic,Peri-Urban,5.8092,True,Commercial,Active Congestion | Poor Infrastructure | Above Human Tolerance Limit,0.8046,Severe,False,15.9043,-0.0031,0.0075,Moderate Misalignment,78,Unnamed Road,2901
4597,Unnamed Road,Urban Road,URB-04597,4597,13.0107,77.5468,13.0106,77.5473,60.5,1838.8,1838.861,67.4288,High Misalignment,0.8406,0.0436,0.1365,0.8345,0.0064,50.9958,49.2224,73.3704,1.1724,20.395,51.7109,100.0,0.0732,58.3715,12.7863,No,0.0,-0.0163,-0.0125,Good,Low,1.6626,10.0,29.9007,35.8182,Moderate Risk,49.413,50.3554,52.4015,High Misalignment,78.1587,49.1794,Side Impact Potential,Peri-Urban,2.969,False,Mixed,Speed Limit Misaligned | Poor Infrastructure | Above Human Tolerance Limit,0.1558,Light,False,60.326,0.0048,-0.0129,High Misalignment,50,Unnamed Road,2902
4598,Unnamed Road,Urban Road,URB-04598,4598,13.0107,77.5468,13.0108,77.5465,32.1,1839.2,1839.232,10.1738,Aligned,0.9787,1.0118,0.0041,0.0007,-0.0041,31.4673,32.5711,76.3268,34.0679,33.9181,50.0116,71.4166,0.0,41.1576,33.4408,No,0.0,0.0005,1.9981,Good,Medium,2.0588,10.0,10.0189,24.4192,Safe,74.858,30.3494,19.6115,Aligned,28.6561,58.5805,Side Impact Potential,Urban,3.9838,False,Residential,Poor Infrastructure,0.1652,Light,False,21.7067,0.0124,-0.028,Aligned,29,Unnamed Road,2903
4599,Unnamed Road,Urban Road,URB-04599,4599,13.0108,77.5465,13.0109,77.5463,25.2,1839.6,1839.625,32.2149,Moderate Misalignment,0.6392,0.356,0.6215,0.0526,0.0055,61.0723,63.5264,97.0855,5.6783,21.341,82.6923,49.4561,0.0108,59.8391,12.4167,No,0.0,0.0064,0.0434,Poor,Low,0.5154,10.0,10.0,27.0353,Moderate Risk,61.8054,62.6259,30.4044,Moderate Misalignment,62.8302,49.3575,Separated Traffic,Peri-Urban,7.7906,True,Commercial,Poor Infrastructure | Above Human Tolerance Limit,0.0053,,False,59.2378,0.0124,-0.0042,Moderate Misalignment,62,Unnamed Road,2904
4600,Unnamed Road,Urban Road,URB-04600,4600,13.011,77.5458,13.0109,77.5463,56.8,1840.0,1840.057,12.232,Aligned,0.9722,0.9622,-0.0179,-0.0039,-0.0021,49.7561,47.3011,74.0768,65.4603,32.6064,49.6022,83.5235,0.278,49.863,27.79,No,0.0,0.0047,-0.027,Poor,High,2.0282,10.0,10.0,18.8591,Safe,83.0554,48.6886,16.1177,Aligned,51.8819,59.1414,Side Impact Potential,Urban,2.0421,False,Industrial,Meets Safe System Standards,0.0125,,False,40.9919,0.003,0.0023,Aligned,49,Unnamed Road,2905
4601,Unnamed Road,Urban Road,URB-04601,4601,13.011,77.5458,13.0112,77.5454,45.8,1840.4,1840.446,39.9134,Moderate Misalignment,0.9577,0.0103,0.9968,-0.0149,-0.0073,49.6355,49.221,55.9825,35.3872,45.3263,48.6998,100.0,0.2467,38.202,48.0222,No,0.0,-0.0024,1.0176,Good,Medium,2.2126,10.0,34.3958,32.7114,Moderate Risk,63.8891,52.6243,37.6189,Moderate Misalignment,53.0484,67.9514,Side Impact Potential,Urban,4.045,False,Commercial,Meets Safe System Standards,0.2225,Light,False,39.1543,-0.0018,-0.0179,Moderate Misalignment,51,Unnamed Road,2906
4602,Unnamed Road,Urban Road,URB-04602,4602,13.0128,77.5468,13.0125,77.5452,174.8,1840.8,1840.975,30.9147,Moderate Misalignment,0.7261,0.3103,0.6957,-0.0097,-0.0053,40.0084,39.8808,53.7117,9.9852,13.7406,48.5275,94.2118,0.4331,29.3684,5.9863,No,0.0,-0.0007,0.0121,Poor,Low,1.4724,10.0,33.1175,23.1104,Safe,65.4867,37.2793,27.1763,Moderate Misalignment,38.9503,35.1809,Side Impact Potential,Rural,3.2229,False,Residential,Poor Infrastructure,0.0036,,False,33.0528,-0.0073,0.0005,Moderate Misalignment,39,Unnamed Road,2907
4603,Unnamed Road,Urban Road,URB-04603,4603,13.0102,77.5489,13.0101,77.5494,54.6,1841.2,1841.255,14.9044,Aligned,0.8722,0.8795,0.1017,-0.0056,0.0084,67.8554,69.1829,99.7458,0.0,16.1074,79.71,61.5473,0.0,60.0,7.3377,No,0.0,-0.0116,0.0595,Poor,Medium,0.2047,10.0,10.1686,21.237,Safe,68.8906,65.9147,16.5056,Aligned,68.6481,32.0187,Separated Traffic,Rural,5.1369,True,Industrial,Poor Infrastructure,-0.0178,,False,53.8126,-0.0015,0.0168,Aligned,69,Unnamed Road,2908
4604,Unnamed Road,Urban Road,URB-04604,4604,13.0101,77.5494,13.0101,77.5491,30.6,1841.6,1841.631,12.3746,Aligned,0.9061,0.9298,0.0768,0.0194,-0.0111,41.4648,42.4059,100.0,1.2304,18.3865,79.2481,62.4152,0.0,59.4731,9.6845,No,0.0,-0.0045,0.0346,Poor,Medium,0.1255,10.0,10.3223,22.4133,Safe,68.7782,41.9631,18.7745,Aligned,43.2706,40.6307,Separated Traffic,Rural,8.1427,True,Residential,Poor Infrastructure,-0.0012,,False,34.1684,0.0165,-0.0028,Aligned,41,Unnamed Road,2909
4605,Unnamed Road,Urban Road,URB-04605,4605,13.0115,77.5452,13.0112,77.5454,38.7,1842.0,1842.039,28.7536,Moderate Misalignment,0.6229,0.3859,0.6247,-0.0057,0.0076,50.3615,48.4981,85.7287,29.43,22.5993,49.974,87.8145,0.0,51.2442,12.1825,No,0.0,-0.0005,-0.0486,Poor,High,2.0998,10.0,21.5738,25.627,Safe,67.8275,52.5355,28.3764,Moderate Misalignment,64.5824,55.4515,Side Impact Potential,Urban,4.8634,True,Mixed,Poor Infrastructure,-0.006,,False,57.6694,0.004,0.0082,Moderate Misalignment,50,Unnamed Road,2910
